player_id	year	yards	tds	att	comp	playoff_games	playoff_wins	pb_games
JurgSo00	1970	29332	236	3863	2184	0	0	5
JurgSo00	1971	29502	236	3891	2200	0	0	5
JurgSo00	1972	30135	238	3950	2239	0	0	5
JurgSo00	1973	31039	244	4095	2326	0	0	5
JurgSo00	1974	32224	255	4262	2433	0	0	5
KaepCo00	2011	35	0	5	3	0	0	0
KaepCo00	2012	1849	10	223	139	3	2	0
KaepCo00	2013	5046	31	639	382	6	4	0
KaepCo00	2014	8415	50	1117	671	6	4	0
KaepCo00	2015	10030	56	1361	815	6	4	0
KaepCo00	2016	12271	72	1692	1011	6	4	0
KaneDa00	1996	227	1	60	23	0	0	0
KaneDa00	1997	1967	12	354	179	1	0	0
KaneDa00	1998	3570	23	653	339	1	0	0
KaneDa00	1999	4163	27	737	381	1	0	0
KaneDa00	2000	4687	29	853	438	1	0	0
KaneDa00	2001	4687	29	853	438	1	0	0
KaneDa00	2002	4687	29	853	438	1	0	0
KaneDa00	2003	5129	31	956	491	1	0	0
KappJo00	1967	1386	8	214	102	0	0	0
KappJo00	1968	3081	18	462	231	1	0	0
KappJo00	1969	4807	37	699	351	4	2	1
KappJo00	1970	5911	40	918	449	4	2	1
KeenCa00	2013	1760	9	253	137	0	0	0
KeenCa00	2014	2195	11	330	182	0	0	0
KeenCa00	2015	3023	15	455	258	0	0	0
KeenCa00	2016	5224	24	777	454	0	0	0
KeenCa00	2017	8771	46	1258	779	2	1	0
KeenCa00	2018	12661	64	1844	1144	2	1	0
KeenCa00	2019	14368	75	2091	1304	2	1	0
KeenCa00	2020	14414	75	2101	1309	2	1	0
KeenCa00	2021	14876	78	2173	1356	2	1	0
KellJi00	1986	3593	22	480	285	0	0	0
KellJi00	1987	6391	41	899	535	0	0	1
KellJi00	1988	9771	56	1351	804	2	1	2
KellJi00	1989	12901	81	1742	1032	3	1	2
KellJi00	1990	15730	105	2088	1251	6	3	3
KellJi00	1991	19574	138	2562	1555	9	5	4
KellJi00	1992	23031	161	3024	1824	11	6	5
KellJi00	1993	26413	179	3494	2112	14	8	5
KellJi00	1994	29527	201	3942	2397	14	8	5
KellJi00	1995	32657	223	4400	2652	16	9	5
KellJi00	1996	35467	237	4779	2874	17	9	5
KempJe00	1981	25	0	6	2	0	0	0
KempJe00	1982	25	0	6	2	0	0	0
KempJe00	1983	160	1	31	14	0	0	0
KempJe00	1984	2181	14	315	157	1	0	0
KempJe00	1985	2395	14	353	173	1	0	0
KempJe00	1986	3949	25	553	292	1	0	0
KempJe00	1987	4345	30	586	315	1	0	0
KempJe00	1988	4477	30	621	328	1	0	0
KempJe00	1989	4477	30	621	328	1	0	0
KempJe00	1990	4477	30	621	328	1	0	0
KempJe00	1991	6230	39	916	479	1	0	0
KennBi00	1980	542	5	69	37	0	0	0
KennBi00	1981	2525	14	343	184	0	0	0
KennBi00	1982	3717	21	512	279	0	0	0
KennBi00	1983	8065	45	1115	625	0	0	1
KennBi00	1984	10163	60	1397	776	0	0	1
KennBi00	1985	12699	77	1735	957	0	0	1
KennBi00	1986	14621	90	2043	1118	0	0	1
KennBi00	1987	16728	105	2316	1272	0	0	1
KennBi00	1988	17277	105	2430	1330	0	0	1
KilmBi00	1961	286	0	34	19	0	0	0
KilmBi00	1962	477	1	47	27	0	0	0
KilmBi00	1963	477	1	47	27	0	0	0
KilmBi00	1964	569	2	61	35	0	0	0
KilmBi00	1965	569	2	61	35	0	0	0
KilmBi00	1966	653	2	77	40	0	0	0
KilmBi00	1967	1994	8	281	137	0	0	0
KilmBi00	1968	4054	23	596	304	0	0	0
KilmBi00	1969	6586	43	956	497	0	0	0
KilmBi00	1970	8143	49	1193	632	0	0	0
KilmBi00	1971	10364	62	1499	798	1	0	0
KilmBi00	1972	12012	81	1724	918	4	2	1
KilmBi00	1973	13668	95	1951	1040	5	2	1
KilmBi00	1974	15300	105	2185	1177	6	2	1
KilmBi00	1975	17740	128	2531	1355	6	2	1
KilmBi00	1976	18992	140	2737	1463	7	2	1
KilmBi00	1977	20179	148	2938	1562	7	2	1
KilmBi00	1978	20495	152	2984	1585	7	2	1
KingSh00	1999	875	7	146	89	2	1	0
KingSh00	2000	3644	25	574	322	3	1	0
KingSh00	2001	3854	25	605	343	3	1	0
KingSh00	2002	3934	25	632	353	3	1	0
KingSh00	2003	4064	26	654	368	3	1	0
KingSh00	2004	4566	27	738	415	3	1	0
KitnJo00	1997	371	1	45	31	0	0	0
KitnJo00	1998	1548	8	217	129	0	0	0
KitnJo00	1999	4894	31	712	399	1	0	0
KitnJo00	2000	7552	49	1130	658	1	0	0
KitnJo00	2001	10768	61	1711	971	1	0	0
KitnJo00	2002	13946	77	2184	1265	1	0	0
KitnJo00	2003	17537	103	2704	1589	1	0	0
KitnJo00	2004	18160	108	2808	1650	1	0	0
KitnJo00	2005	18259	108	2837	1667	1	0	0
KitnJo00	2006	22467	129	3433	2039	1	0	0
KitnJo00	2007	26535	147	3994	2394	1	0	0
KitnJo00	2008	27293	152	4114	2462	1	0	0
KitnJo00	2009	27293	152	4114	2462	1	0	0
KitnJo00	2010	29658	168	4432	2671	1	0	0
KitnJo00	2011	29745	169	4442	2677	1	0	0
KizeDe00	2017	2894	11	476	255	0	0	0
KizeDe00	2018	3081	11	518	275	0	0	0
KlinDa00	1992	530	3	98	47	0	0	0
KlinDa00	1993	2465	9	441	237	0	0	0
KlinDa00	1994	3792	15	672	368	0	0	0
KlinDa00	1995	3880	16	687	375	0	0	0
KlinDa00	1996	3967	16	711	385	0	0	0
KlinDa00	1997	3994	16	718	389	0	0	0
KolbKe00	2008	144	0	34	17	0	0	0
KolbKe00	2009	885	4	130	79	0	0	0
KolbKe00	2010	2082	11	319	194	0	0	0
KolbKe00	2011	4037	20	572	340	0	0	0
KolbKe00	2012	5206	28	755	449	0	0	0
KosaBe00	1985	1578	8	248	124	1	0	0
KosaBe00	1986	5432	25	779	434	3	1	0
KosaBe00	1987	8465	47	1168	675	5	2	1
KosaBe00	1988	10355	57	1427	831	5	2	1
KosaBe00	1989	13888	75	1940	1134	7	3	1
KosaBe00	1990	16450	85	2363	1364	7	3	1
KosaBe00	1991	19937	103	2857	1671	7	3	1
KosaBe00	1992	21097	111	3012	1774	7	3	1
KosaBe00	1993	22314	119	3213	1889	7	3	1
KosaBe00	1994	22394	120	3225	1896	7	3	1
KosaBe00	1995	23093	123	3333	1970	7	3	1
KosaBe00	1996	23301	124	3365	1994	7	3	1
KramEr00	1987	559	4	92	45	0	0	0
KramEr00	1988	559	4	92	45	0	0	0
KramEr00	1989	559	4	92	45	0	0	0
KramEr00	1990	559	4	92	45	0	0	0
KramEr00	1991	2194	15	357	181	2	1	0
KramEr00	1992	2965	19	463	239	2	1	0
KramEr00	1993	3967	27	601	326	3	1	0
KramEr00	1994	5096	35	759	425	3	1	0
KramEr00	1995	8934	64	1281	740	3	1	0
KramEr00	1996	9715	67	1431	813	3	1	0
KramEr00	1997	12726	81	1908	1088	3	1	0
KramEr00	1998	14549	90	2158	1239	3	1	0
KramEr00	1999	15337	92	2299	1317	3	1	0
KramTo00	1977	425	5	57	30	0	0	0
KramTo00	1978	475	5	73	35	0	0	0
KramTo00	1979	3872	28	639	350	0	0	0
KramTo00	1980	7454	47	1161	649	1	0	0
KramTo00	1981	11366	73	1754	971	1	0	0
KramTo00	1982	13403	88	2062	1147	3	1	0
KramTo00	1983	13953	91	2144	1202	3	1	0
KramTo00	1984	15631	100	2380	1326	3	1	0
KramTo00	1985	19153	119	2886	1603	3	1	0
KramTo00	1986	22153	143	3258	1811	3	1	1
KramTo00	1987	22605	147	3339	1851	4	2	1
KramTo00	1988	23869	152	3512	1934	4	2	1
KramTo00	1989	24775	159	3648	2011	4	2	1
KramTo00	1990	24777	159	3651	2012	4	2	1
KrieDa00	1980	0	0	2	0	0	0	0
KrieDa00	1981	843	7	114	64	0	0	0
KrieDa00	1982	1344	9	192	113	0	0	0
KrieDa00	1983	3483	27	435	260	3	2	0
KrieDa00	1984	7154	59	915	536	5	3	1
KrieDa00	1985	10756	86	1447	821	5	3	1
KrieDa00	1986	13677	107	1822	1046	5	3	1
KrieDa00	1987	15808	130	2116	1224	6	3	1
KrieDa00	1988	17549	148	2344	1358	7	3	2
KrieDa00	1989	20858	169	2843	1644	7	3	3
KrieDa00	1990	24052	184	3291	1909	7	3	3
KrieDa00	1991	26132	195	3576	2096	7	3	3
KrieDa00	1992	29247	210	3989	2326	8	3	3
KrieDa00	1993	30485	217	4178	2431	8	3	3
KrieDa00	1994	32114	231	4390	2562	9	3	3
KrieDa00	1995	35668	247	4911	2866	9	3	3
KrieDa00	1996	37946	261	5288	3092	9	3	3
KrieDa00	1997	37948	261	5290	3093	9	3	3
KrieDa00	1998	38147	261	5311	3105	9	3	3
LamoDa00	1970	2516	22	356	179	2	1	1
LamoDa00	1971	4233	38	598	297	2	1	1
LamoDa00	1972	6231	56	879	446	3	1	2
LamoDa00	1973	6845	58	972	488	3	1	2
LamoDa00	1974	6880	59	981	491	3	1	2
LandGr00	1968	338	2	48	23	0	0	0
LandGr00	1969	1191	6	208	103	0	0	0
LandGr00	1970	2263	15	344	186	1	0	0
LandGr00	1971	4500	31	605	322	1	0	1
LandGr00	1972	6566	49	873	456	1	0	1
LandGr00	1973	7474	52	1001	526	1	0	1
LandGr00	1974	8046	55	1083	575	1	0	1
LandGr00	1975	8449	56	1139	606	1	0	1
LandGr00	1976	10640	73	1430	774	1	0	1
LandGr00	1977	11999	79	1670	909	1	0	1
LandGr00	1978	12451	80	1747	957	1	0	1
LandGr00	1979	15383	95	2204	1227	1	0	1
LandGr00	1980	15658	97	2251	1251	1	0	1
LandGr00	1981	15853	97	2280	1265	1	0	1
LandGr00	1982	15853	97	2280	1265	1	0	1
LandGr00	1983	15853	97	2280	1265	1	0	1
LandGr00	1984	16052	98	2300	1276	1	0	1
LaynBo00	1950	2323	16	336	152	0	0	0
LaynBo00	1951	4726	42	668	304	0	0	1
LaynBo00	1952	6725	61	955	443	2	2	2
LaynBo00	1953	8813	77	1228	568	3	3	3
LaynBo00	1954	10631	91	1474	703	4	3	3
LaynBo00	1955	12461	102	1744	846	4	3	3
LaynBo00	1956	14370	111	1988	975	4	3	4
LaynBo00	1957	15539	117	2167	1062	4	3	4
LaynBo00	1958	18049	131	2461	1207	4	3	5
LaynBo00	1959	20035	151	2758	1349	4	3	6
LaynBo00	1960	21849	164	2967	1452	4	3	6
LaynBo00	1961	23054	175	3116	1527	4	3	6
LaynBo00	1962	24740	184	3349	1643	4	3	6
LeafRy00	1998	1289	2	245	111	0	0	0
LeafRy00	1999	1289	2	245	111	0	0	0
LeafRy00	2000	3172	13	567	272	0	0	0
LeafRy00	2001	3666	14	655	317	0	0	0
LeBaEd00	1952	1420	14	194	96	0	0	0
LeBaEd00	1953	2294	17	343	158	0	0	0
LeBaEd00	1954	2294	17	343	158	0	0	0
LeBaEd00	1955	3564	26	521	237	0	0	1
LeBaEd00	1956	4118	29	619	284	0	0	1
LeBaEd00	1957	5626	40	786	383	0	0	2
LeBaEd00	1958	6991	51	931	462	0	0	3
LeBaEd00	1959	8068	59	1104	539	0	0	3
LeBaEd00	1960	9804	71	1329	650	0	0	3
LeBaEd00	1961	11545	85	1565	770	0	0	3
LeBaEd00	1962	12981	101	1731	865	0	0	4
LeBaEd00	1963	13399	104	1796	898	0	0	4
LeexBo00	1969	79	1	11	7	0	0	0
LeexBo00	1970	689	6	90	47	0	0	0
LeexBo00	1971	1287	8	180	92	1	0	0
LeexBo00	1972	1362	9	186	95	1	0	0
LeexBo00	1973	3148	19	416	215	1	0	0
LeexBo00	1974	4000	22	588	293	1	0	0
LeexBo00	1975	4103	24	602	298	1	0	0
LeexBo00	1976	4259	24	632	313	1	0	0
LeexBo00	1977	4781	28	704	355	3	1	0
LeexBo00	1978	4791	28	708	357	3	1	0
LeexBo00	1979	5034	30	730	368	3	1	0
LeftBy00	2003	2819	14	418	239	0	0	0
LeftBy00	2004	5760	29	859	506	0	0	0
LeftBy00	2005	7883	44	1161	681	1	0	0
LeftBy00	2006	9042	51	1344	789	1	0	0
LeftBy00	2007	9321	52	1402	821	1	0	0
LeftBy00	2008	9624	54	1438	842	1	0	0
LeftBy00	2009	10218	58	1545	900	1	0	0
LeftBy00	2010	10260	58	1552	905	1	0	0
LeftBy00	2011	10260	58	1552	905	1	0	0
LeftBy00	2012	10532	58	1605	930	1	0	0
LeinMa00	2006	2547	11	377	214	0	0	0
LeinMa00	2007	3194	13	489	274	0	0	0
LeinMa00	2008	3458	14	518	289	0	0	0
LeinMa00	2009	3893	14	595	340	0	0	0
LeinMa00	2010	3893	14	595	340	0	0	0
LeinMa00	2011	3950	15	608	350	0	0	0
LeinMa00	2012	4065	15	641	366	0	0	0
LiskPe00	1970	1340	7	238	112	0	0	0
LiskPe00	1971	3297	18	507	255	0	0	0
LiskPe00	1972	4270	21	645	326	0	0	0
LiviMi00	1970	122	0	22	11	0	0	0
LiviMi00	1971	252	0	50	23	0	0	0
LiviMi00	1972	732	7	128	64	0	0	0
LiviMi00	1973	1648	13	273	139	0	0	0
LiviMi00	1974	2380	17	414	205	0	0	0
LiviMi00	1975	3625	25	590	293	0	0	0
LiviMi00	1976	6307	37	928	482	0	0	0
LiviMi00	1977	8130	46	1210	625	0	0	0
LiviMi00	1978	9703	51	1500	784	0	0	0
LiviMi00	1979	10172	52	1590	828	0	0	0
LockDr00	2019	1020	7	156	100	0	0	0
LockDr00	2020	3953	23	599	354	0	0	0
LockDr00	2021	4740	25	710	421	0	0	0
LockJa00	2011	542	4	66	34	0	0	0
LockJa00	2012	2718	14	380	211	0	0	0
LockJa00	2013	3974	22	563	322	0	0	0
LockJa00	2014	4967	27	709	408	0	0	0
LomaNe00	1981	1575	4	236	119	0	0	0
LomaNe00	1982	2942	9	441	228	1	0	0
LomaNe00	1983	5578	33	795	437	1	0	0
LomaNe00	1984	10192	61	1355	782	1	0	1
LomaNe00	1985	13406	79	1826	1047	1	0	1
LomaNe00	1986	15989	92	2247	1287	1	0	1
LomaNe00	1987	19376	116	2710	1562	1	0	2
LomaNe00	1988	22771	136	3153	1817	1	0	2
LongCh00	1986	247	2	40	21	0	0	0
LongCh00	1987	2845	13	456	253	0	0	0
LongCh00	1988	3701	19	597	328	0	0	0
LongCh00	1989	3743	19	602	330	0	0	0
LongCh00	1990	3747	19	607	331	0	0	0
LosmJ.00	2004	32	0	5	3	0	0	0
LosmJ.00	2005	1372	8	233	116	0	0	0
LosmJ.00	2006	4423	27	662	384	0	0	0
LosmJ.00	2007	5627	31	837	495	0	0	0
LosmJ.00	2008	6211	33	941	558	0	0	0
LosmJ.00	2009	6211	33	942	558	0	0	0
LosmJ.00	2010	6211	33	942	558	0	0	0
LosmJ.00	2011	6271	33	952	564	0	0	0
LuckAn00	2012	4374	23	627	339	1	0	1
LuckAn00	2013	8196	46	1197	682	3	1	2
LuckAn00	2014	12957	86	1813	1062	6	3	3
LuckAn00	2015	14838	101	2106	1224	6	3	3
LuckAn00	2016	19078	132	2651	1570	6	3	3
LuckAn00	2017	19078	132	2651	1570	6	3	3
LuckAn00	2018	23671	171	3290	2000	8	4	4
MaddTo00	1992	757	5	121	66	0	0	0
MaddTo00	1993	758	6	122	67	0	0	0
MaddTo00	1994	899	6	141	77	0	0	0
MaddTo00	1995	948	6	164	83	0	0	0
MaddTo00	1996	948	6	164	83	0	0	0
MaddTo00	1997	948	6	164	83	0	0	0
MaddTo00	1998	948	6	164	83	0	0	0
MaddTo00	1999	948	6	164	83	0	0	0
MaddTo00	2000	948	6	164	83	0	0	0
MaddTo00	2001	1102	7	173	90	0	0	0
MaddTo00	2002	3938	27	550	324	2	1	0
MaddTo00	2003	7352	45	1069	622	2	1	0
MaddTo00	2004	7681	46	1129	652	2	1	0
MaddTo00	2005	8087	48	1200	686	2	1	0
MahoPa00	2017	284	0	35	22	0	0	0
MahoPa00	2018	5381	50	615	405	2	1	1
MahoPa00	2019	9412	76	1099	724	5	4	2
MahoPa00	2020	14152	114	1687	1114	8	6	3
MahoPa00	2021	18991	151	2345	1550	11	8	4
MajkDo00	1987	875	5	127	55	0	0	0
MajkDo00	1988	2994	14	463	233	0	0	0
MajkDo00	1989	7312	41	1062	586	0	0	1
MajkDo00	1990	9237	51	1326	736	0	0	1
MajkDo00	1991	10599	54	1552	851	0	0	1
MajkDo00	1992	10870	56	1607	889	0	0	1
MajkDo00	1993	10975	56	1631	902	0	0	1
MajkDo00	1994	11985	62	1783	986	0	0	1
MajkDo00	1995	12146	63	1803	1001	0	0	1
MajkDo00	1996	12700	66	1905	1056	0	0	1
MaloMa00	1981	553	3	88	45	0	0	0
MaloMa00	1982	553	3	88	45	0	0	0
MaloMa00	1983	677	4	108	54	0	0	0
MaloMa00	1984	2814	20	380	201	2	1	0
MaloMa00	1985	4242	33	613	318	2	1	0
MaloMa00	1986	6686	48	1038	534	2	1	0
MaloMa00	1987	8582	54	1374	690	2	1	0
MaloMa00	1988	10162	60	1646	837	2	1	0
MaloMa00	1989	10175	60	1648	839	2	1	0
MannAr00	1971	1164	6	177	86	0	0	0
MannAr00	1972	3945	24	625	316	0	0	0
MannAr00	1973	5587	34	892	456	0	0	0
MannAr00	1974	7016	40	1153	590	0	0	0
MannAr00	1975	8699	47	1491	749	0	0	0
MannAr00	1976	8699	47	1491	749	0	0	0
MannAr00	1977	9983	55	1696	862	0	0	0
MannAr00	1978	13399	72	2167	1153	0	0	1
MannAr00	1979	16568	87	2587	1405	0	0	2
MannAr00	1980	20284	110	3096	1714	0	0	2
MannAr00	1981	21731	115	3328	1848	0	0	2
MannAr00	1982	22611	121	3460	1915	0	0	2
MannAr00	1983	23366	123	3548	1959	0	0	2
MannAr00	1984	23911	125	3642	2011	0	0	2
MannEl00	2004	1043	6	197	95	0	0	0
MannEl00	2005	4805	30	754	389	1	0	0
MannEl00	2006	8049	54	1276	690	2	0	0
MannEl00	2007	11385	77	1805	987	6	4	0
MannEl00	2008	14623	98	2284	1276	7	4	1
MannEl00	2009	18644	125	2793	1593	7	4	1
MannEl00	2010	22646	156	3332	1932	7	4	1
MannEl00	2011	27579	185	3921	2291	11	8	2
MannEl00	2012	31527	211	4457	2612	11	8	3
MannEl00	2013	35345	229	5008	2929	11	8	3
MannEl00	2014	39755	259	5609	3308	11	8	3
MannEl00	2015	44187	294	6227	3695	11	8	4
MannEl00	2016	48214	320	6825	4072	12	8	4
MannEl00	2017	51682	339	7396	4424	12	8	4
MannEl00	2018	55981	360	7972	4804	12	8	4
MannEl00	2019	57023	366	8119	4895	12	8	4
MannPe00	1998	3739	26	575	326	0	0	0
MannPe00	1999	7874	52	1108	657	1	0	1
MannPe00	2000	12287	85	1679	1014	2	0	2
MannPe00	2001	16418	111	2226	1357	2	0	2
MannPe00	2002	20618	138	2817	1749	3	0	3
MannPe00	2003	24885	167	3383	2128	6	2	4
MannPe00	2004	29442	216	3880	2464	8	3	5
MannPe00	2005	33189	244	4333	2769	9	3	6
MannPe00	2006	37586	275	4890	3131	13	7	7
MannPe00	2007	41626	306	5405	3468	14	7	8
MannPe00	2008	45628	333	5960	3839	15	7	9
MannPe00	2009	50128	366	6531	4232	18	9	10
MannPe00	2010	54828	399	7210	4682	19	9	11
MannPe00	2011	54828	399	7210	4682	19	9	11
MannPe00	2012	59487	436	7793	5082	20	9	12
MannPe00	2013	64964	491	8452	5532	23	11	13
MannPe00	2014	69691	530	9049	5927	24	11	14
MannPe00	2015	71940	539	9380	6125	27	14	14
ManuEJ00	2013	1972	11	306	180	0	0	0
ManuEJ00	2014	2810	16	437	256	0	0	0
ManuEJ00	2015	3371	19	521	308	0	0	0
ManuEJ00	2016	3502	19	547	319	0	0	0
ManuEJ00	2017	3767	20	590	343	0	0	0
MariDa00	1983	2210	20	296	173	1	0	1
MariDa00	1984	7294	68	860	535	4	2	2
MariDa00	1985	11431	98	1427	871	6	3	3
MariDa00	1986	16177	142	2050	1249	6	3	4
MariDa00	1987	19422	168	2494	1512	6	3	5
MariDa00	1988	23856	196	3100	1866	6	3	5
MariDa00	1989	27853	220	3650	2174	6	3	5
MariDa00	1990	31416	241	4181	2480	8	4	5
MariDa00	1991	35386	266	4730	2798	8	4	6
MariDa00	1992	39502	290	5284	3128	10	5	7
MariDa00	1993	40720	298	5434	3219	10	5	7
MariDa00	1994	45173	328	6049	3604	12	6	8
MariDa00	1995	48841	352	6531	3913	13	6	9
MariDa00	1996	51636	369	6904	4134	13	6	9
MariDa00	1997	55416	385	7452	4453	14	6	9
MariDa00	1998	58913	408	7989	4763	16	7	9
MariDa00	1999	61361	420	8358	4967	18	8	9
MariMa01	2015	2818	19	370	230	0	0	0
MariMa01	2016	6244	45	821	506	0	0	0
MariMa01	2017	9476	58	1274	787	2	1	0
MariMa01	2018	12004	69	1605	1015	2	1	0
MariMa01	2019	13207	76	1765	1110	2	1	0
MariMa01	2020	13433	77	1793	1127	2	1	0
MariMa01	2021	13437	77	1795	1128	2	1	0
MartJa00	1996	241	3	34	23	0	0	0
MartJa00	1997	241	3	34	23	0	0	0
MartJa00	1998	596	5	79	50	0	0	0
MartJa00	1999	596	5	79	50	0	0	0
MartJa00	2000	903	7	112	72	0	0	0
MartJa00	2001	925	7	115	75	0	0	0
MartJa00	2002	2141	14	310	199	0	0	0
MartJa00	2003	2141	14	310	199	0	0	0
MartJa00	2004	2329	14	340	215	0	0	0
MartJa00	2005	3606	19	517	339	0	0	0
MartJa00	2006	3814	20	541	355	0	0	0
MattSh00	1996	158	1	17	13	0	0	0
MattSh00	1997	158	1	17	13	0	0	0
MattSh00	1998	158	1	17	13	0	0	0
MattSh00	1999	1803	11	292	180	0	0	0
MattSh00	2000	2767	14	470	282	0	0	0
MattSh00	2001	3461	19	599	366	0	0	0
MattSh00	2002	4712	30	836	490	0	0	0
MattSh00	2003	4712	30	836	490	0	0	0
MattSh00	2004	4756	31	839	492	0	0	0
MayfBa00	2018	3725	27	486	310	0	0	0
MayfBa00	2019	7552	49	1020	627	0	0	0
MayfBa00	2020	11115	75	1506	932	2	1	0
MayfBa00	2021	14125	92	1924	1185	2	1	0
McCoCo00	2010	1576	6	222	135	0	0	0
McCoCo00	2011	4309	20	685	400	0	0	0
McCoCo00	2012	4388	21	702	409	0	0	0
McCoCo00	2013	4401	21	703	410	0	0	0
McCoCo00	2014	5458	25	831	501	0	0	0
McCoCo00	2015	5586	26	842	508	0	0	0
McCoCo00	2016	5586	26	842	508	0	0	0
McCoCo00	2017	5586	26	842	508	0	0	0
McCoCo00	2018	5958	29	896	542	0	0	0
McCoCo00	2019	6080	29	923	560	0	0	0
McCoCo00	2020	6455	30	989	600	0	0	0
McCoCo00	2021	7195	33	1088	674	0	0	0
McCoJo01	2002	66	0	18	7	0	0	0
McCoJo01	2003	1084	5	184	102	0	0	0
McCoJo01	2004	3595	16	592	335	0	0	0
McCoJo01	2005	5431	25	862	498	0	0	0
McCoJo01	2006	5431	25	862	498	0	0	0
McCoJo01	2007	6582	35	1052	609	0	0	0
McCoJo01	2008	6582	35	1052	609	0	0	0
McCoJo01	2009	6584	35	1058	610	0	0	0
McCoJo01	2010	6584	35	1058	610	0	0	0
McCoJo01	2011	6998	37	1113	645	0	0	0
McCoJo01	2012	6998	37	1113	645	0	0	0
McCoJo01	2013	8827	50	1337	794	0	0	0
McCoJo01	2014	11033	61	1664	978	0	0	0
McCoJo01	2015	13142	73	1956	1164	0	0	0
McCoJo01	2016	14242	79	2121	1254	0	0	0
McCoJo01	2017	17168	97	2518	1521	0	0	0
McCoJo01	2018	17707	98	2628	1581	0	0	0
McCoJo01	2019	17731	98	2633	1584	0	0	0
McDoPa00	1981	463	4	57	35	0	0	0
McDoPa00	1982	1456	9	206	108	1	0	0
McDoPa00	1983	1797	10	274	140	1	0	0
McDoPa00	1984	5269	24	767	411	1	0	0
McHaLa00	1954	1475	6	255	105	0	0	0
McHaLa00	1955	2560	17	462	183	0	0	0
McHaLa00	1956	3719	27	614	255	0	0	0
McHaLa00	1957	5287	38	814	342	0	0	0
McHaLa00	1958	6578	50	1012	433	0	0	0
McHaLa00	1959	7383	58	1120	481	0	0	0
McHaLa00	1960	7900	61	1211	514	0	0	0
McHaLa00	1961	7928	62	1226	517	0	0	0
McHaLa00	1962	8206	65	1246	527	0	0	0
McHaLa00	1963	9449	73	1442	610	0	0	0
McMaJi00	1982	1501	9	210	120	0	0	0
McMaJi00	1983	3685	21	505	295	0	0	0
McMaJi00	1984	4831	29	648	380	0	0	0
McMaJi00	1985	7223	44	961	558	3	3	1
McMaJi00	1986	8218	49	1111	635	3	3	1
McMaJi00	1987	9857	61	1321	760	4	3	1
McMaJi00	1988	11203	67	1513	874	5	3	1
McMaJi00	1989	13335	77	1831	1050	5	3	1
McMaJi00	1990	13398	77	1840	1056	5	3	1
McMaJi00	1991	15637	89	2151	1243	5	3	1
McMaJi00	1992	15916	90	2194	1265	5	3	1
McMaJi00	1993	17884	99	2525	1465	6	3	1
McMaJi00	1994	18103	100	2568	1488	6	3	1
McMaJi00	1995	18109	100	2569	1489	6	3	1
McMaJi00	1996	18148	100	2573	1492	6	3	1
McMaMi00	2001	671	3	115	53	0	0	0
McMaMi00	2002	1545	10	262	115	0	0	0
McMaMi00	2003	1632	10	293	124	0	0	0
McMaMi00	2004	1709	10	308	135	0	0	0
McMaMi00	2005	2867	15	515	229	0	0	0
McNaDo00	1999	948	8	216	106	0	0	0
McNaDo00	2000	4313	29	785	436	2	1	1
McNaDo00	2001	7546	54	1278	721	5	3	2
McNaDo00	2002	9835	71	1639	932	7	4	3
McNaDo00	2003	13051	87	2117	1207	9	5	4
McNaDo00	2004	16926	118	2586	1507	12	7	5
McNaDo00	2005	19433	134	2943	1718	12	7	5
McNaDo00	2006	22080	152	3259	1898	12	7	5
McNaDo00	2007	25404	171	3732	2189	12	7	5
McNaDo00	2008	29320	194	4303	2534	15	9	5
McNaDo00	2009	32873	216	4746	2801	16	9	6
McNaDo00	2010	36250	230	5218	3076	16	9	6
McNaDo00	2011	37276	234	5374	3170	16	9	6
McNaSt00	1995	569	3	80	41	0	0	0
McNaSt00	1996	1766	9	223	129	0	0	0
McNaSt00	1997	4431	23	638	345	0	0	0
McNaSt00	1998	7659	38	1130	634	0	0	0
McNaSt00	1999	9838	50	1461	821	4	3	0
McNaSt00	2000	12685	65	1857	1069	5	3	1
McNaSt00	2001	16035	86	2288	1333	5	3	1
McNaSt00	2002	19422	108	2780	1634	7	4	1
McNaSt00	2003	22637	132	3180	1884	9	5	2
McNaSt00	2004	23980	140	3395	2013	9	5	2
McNaSt00	2005	27141	156	3871	2305	9	5	3
McNaSt00	2006	30191	172	4339	2600	10	5	3
McNaSt00	2007	31304	174	4544	2733	10	5	3
McNoCa00	1999	1465	8	235	127	0	0	0
McNoCa00	2000	3111	16	515	281	0	0	0
MereDo00	1960	281	2	68	29	0	0	0
MereDo00	1961	1442	11	250	123	0	0	0
MereDo00	1962	3121	26	462	228	0	0	0
MereDo00	1963	5502	43	772	395	0	0	0
MereDo00	1964	7645	52	1095	553	0	0	0
MereDo00	1965	10060	74	1400	694	0	0	0
MereDo00	1966	12865	98	1744	871	1	0	1
MereDo00	1967	14699	114	1999	999	3	1	2
MereDo00	1968	17199	135	2308	1170	4	1	3
MillCh00	1987	552	1	92	39	0	0	0
MillCh00	1988	2685	12	443	223	0	0	0
MillCh00	1989	6144	28	969	503	0	0	0
MillCh00	1990	8879	45	1357	725	0	0	0
MillCh00	1991	11982	71	1770	945	2	1	1
MillCh00	1992	13721	86	2023	1097	2	1	1
MillCh00	1993	14066	87	2089	1129	2	1	1
MillCh00	1994	16170	103	2406	1302	2	1	1
MillCh00	1995	18793	121	2811	1534	2	1	1
